"id","n.scoring","scoring.mix","scoring.delicious","scoring.service","scoring.atom","n.view","n.favorite","n.share","shop.summary"
"1076586",1,"45",15,15,20,954,0,1,"        GARDEN HOUSE CRAFTS是一個有早餐、西式早餐的西式早餐      "
"1084427",1,"40",15,20,5,1718,1,1,"        日光早餐三明治是一個有早餐、西式早餐的西式早餐      "
"1088129",1,"45",15,20,10,1853,0,1,"        晨吉司漢 (板橋華興店)是一個有板橋、早餐、西式早餐的西式早餐      "
"1023882",1,"00",0,0,0,5374,10,1,"        過嶺早點是一個有焢肉飯團、濱海公路、過嶺的中式早餐，網友認為值得推薦的有：焢肉飯團      "
"1014954",2,"00",20,20,15,6050,10,1,"        木+炭早餐車是一個有碳烤漢堡、碳烤吐司、餐車的其他類型早餐，網友認為值得推薦的有：新疆孜然雞腿肉、燒肉      "
"1165340",2,"40",15,20,15,3980,6,2,"        【初，好食True House】 手工蛋餅×手感貝果 (原:蔬服蛋餅)是一個有早餐、早午餐、蔬服蛋餅的早午餐      "
"104183",3,"00",0,0,0,8522,5,2,"        新開幕的拉亞漢堡三重中山店，在三重區公所對面。還沒吃過的趕快來試試口味唷，不同於傳統的早餐店，絕對會給大家一個耳目一新的感覺!      "
"1248009",1,"00",0,0,0,6553,1,NA,"        我們分享各地吃過的美食與飲料，加入我們的創意來製作初初看特色三明治、漢堡、甜吐司、飲料。 餐點內容大多數為我們自己研發的，從醃肉、醬料、甜抹醬、泡菜、麻糬都是我們親手製作的。 希望大家都能從餐點中感受到我們對食材使用上的用心。自製多種特色碳烤三明治，美式漢堡與紅茶鮮奶、咖啡、泰式奶茶等飲品。 歡迎您來""初初看""喔!      "
"634602",3,"00",0,0,0,7957,9,1,"        貝拉索咖啡 (樹德店)是一個有早餐、其他類型早餐的其他類型早餐      "
"1011396",5,"00",0,0,0,230939,9,1,"        這塊古早味、自製麵糊蛋餅傳承於林媽媽快三十年的好手藝，外皮用平底鍋大火煎的恰恰、酥酥又帶有 <U+7D25>實軟Q的口感，既使放涼了還是QQ的好食。現作且令人懷念的好滋味是很多人吃過都會再回頭的，感恩林媽媽的好手藝，因此有「不好吃不用錢」的回饋理念。                        「蛋餅里家」取名於台語諧音：吃蛋餅在這裡的意思，也有「鄉里」「家人」的意思，希望大家來「蛋餅里家」都能有回到家裡、吃上媽媽親手為我們作的好味道。訂購專線：0938-511-735(Tina)      "
"977604",3,"00",0,0,0,11932,9,1,"        草屯爌肉飯糰是一個有爌肉飯糰、深夜美食、早餐的中式早餐，網友認為值得推薦的有：爌肉飯糰、深夜美食      "
"981040",1,"00",0,0,0,4795,8,1,"        高雄豆漿是一個有高雄豆漿、早點、早餐的中式早餐      "
"1059128",1,"00",0,0,0,1362,8,1,"        找餐店是一個有漢堡、早餐店、早午餐的西式早餐      "
"1156505",2,"45",15,15,15,2185,5,2,"        早安公雞農場農食是一個有浩克雞腿排、高雄、早安公雞農場晨食的其他類型早餐，網友認為值得推薦的有：浩克雞腿排、蘿蔔糕蛋煎餅、芝心牛奶酥吐司、嘉明鮮乳、好農豆漿      "
"1064304",2,"00",0,0,0,1941,4,2,"        Coming是一個有親子餐廳、台南早午餐、台南市的西式早餐      "
"939214",2,"00",0,0,0,3766,4,2,"        家家早午餐是一個有早餐、西式早餐的西式早餐      "
"617968",1,"00",0,0,0,6716,7,1,"        卡路里早午餐 (竹北店)是一個有平價、下午茶、朋友聚會的西式早餐，網友認為值得推薦的有：香辣鴨賞義大利麵      "
"614638",6,"00",0,0,0,9232,7,1,"        小廚房早午餐飲是一個有早餐、其他類型早餐的其他類型早餐      "
"578796",3,"00",0,0,0,7646,7,1,"        甲上燒餅是一個有早上燒餅、內湖、早餐的中式早餐，網友認為值得推薦的有：燒餅      "
"630962",1,"00",0,0,0,4561,7,1,"        二姐<U+306E>包子是一個有早餐、中式早餐的中式早餐      "
"973506",1,"00",0,0,0,3594,7,1,"        日初早午餐 RICHU BRUNCH是一個有早餐、西式早餐的西式早餐      "
"117311",1,"00",0,0,0,13906,6,1,"        果鋪健康素食早餐是一個有早餐、西式早餐的西式早餐      "
"568424",1,"00",0,0,0,5232,6,1,"        Reinbo是一個有平價、早午餐、學生的西式早餐      "
"1138883",56,"45",19,19,17,21519938,74,51,"        「長勝君」店如其名，期望打造永續經營的美式早午餐店，主打商品：美式捲蛋餅，含近15種內餡可供選擇，並隨季節變化。捲蛋餅長度超過30公分、份量十足。搭配飲料，如：咖啡、紅茶、果汁等，套餐式享受能大大滿足顧客味蕾。長勝君期望顛覆傳統蛋餅概念，打造成為美式捲蛋餅霸主，歡迎有志一同的人加入我們的行列，共同成就偉大餐飲藍圖，並能樂於工作、享受成就生活。      "
"578956",1,"00",0,0,0,4142,6,1,"        Sweet Morning壽司飯糰~~提供大家""早餐""也可以有不同的選擇      "
"629814",1,"00",0,0,0,5788,6,1,"        食<U+53F7>工房是一個有早餐、西式早餐的西式早餐      "
"630724",1,"00",0,0,0,6988,6,1,"        吳興街25元無名飯糰是一個有25元早餐、飯糰、吳興街的中式早餐，網友認為值得推薦的有：飯糰      "
"139679",2,"00",0,0,0,7305,6,1,"        82廚房是一個有平價、內湖、午餐的西式早餐      "
"837558",1,"00",0,0,0,7275,6,1,"        葉家燒餅是一個有早餐、其他類型早餐的其他類型早餐      "
"1037308",1,"00",0,0,0,5861,6,1,"        米豆碳烤土司是一個有早餐、西式早餐的西式早餐      "
"1048550",1,"00",0,0,0,1399,6,1,"        文昌路炸醬麵是一個有早餐、中式早餐的中式早餐      "
"1052662",2,"00",0,0,0,2181,6,1,"        新豐盛號是一個有早餐、西式早餐的西式早餐      "
"1063410",1,"00",0,0,0,1004,6,1,"        日安廚坊是一個有早餐、西式早餐的西式早餐      "
"935348",1,"00",0,0,0,6140,6,1,"        早點王飯糰是一個有飯糰、中式早餐、早餐的中式早餐，網友認為值得推薦的有：蔥蛋飯糰、現炸油條      "
"993410",2,"00",0,0,0,2878,6,1,"        日嚐生活是一個有開封街、鐵花道、台東的其他類型早餐      "
"938010",1,"00",0,0,0,3518,6,1,"        姑姑的早餐店是一個有鍋貼、蔥抓餅、隱藏版的鴛鴦奶茶的中式早餐，網友認為值得推薦的有：鍋貼、蔥抓餅、隱藏版的鴛鴦奶茶、雙起司蛋餅、法國吐司      "
"939294",4,"00",0,0,0,6932,6,1,"        534 It's Burger 早午餐店是一個有早餐、其他類型早餐的其他類型早餐      "
"1020598",1,"00",0,0,0,2003,6,1,"        大陸行炭烤缸爐燒餅是一個有大陸早餐、大陸行炭烤缸爐燒餅、中式早餐的中式早餐，網友認為值得推薦的有：小米粥、蔥肉餅、甜燒餅      "
"1168991",2,"40",15,10,15,2626,7,2,"        doumo早午餐是一個有永和早午餐、永安市場早午餐、永和早餐的西式早餐，網友認為值得推薦的有：雲朵上的太陽、doumo輕食套餐、焦糖布丁、DOUMO      "
"1210649",4,"45",20,20,15,809717,4,1,"        基隆的暖心早餐。多雨的海港城市。一塊餅一碗熱湯。是雨都獨特的早餐組合。蔥香四溢的餅。串起世代基隆人的記憶滿滿青蔥揉入手工溫度的麵團。先煎後烤不油不膩。留下酥脆與滿口餘香。老父親的傳承手藝。充滿回憶與溫暖的早點。請您細細品嘗      "
"1178276",3,"00",0,0,0,1576,4,2,"        傳統飯糰特製蛋餅專賣店是一個有傳統飯糰特製蛋餅專賣店、早餐、中式早餐的中式早餐，網友認為值得推薦的有：傳統飯糰特製蛋餅專賣店      "
"1192283",2,"00",0,0,0,7011,3,2,"        肉蛋吐司是一個有台中早餐、科博館美食、肉蛋吐司的西式早餐，網友認為值得推薦的有：招牌熱鮮奶茶、招牌肉蛋吐司      "
"630826",2,"00",0,0,0,11645,3,2,"        巨森早餐吧屏東內埔店是一個有早餐、其他類型早餐的其他類型早餐      "
"1057464",3,"00",0,0,0,5270,3,2,"        蕾佳朝午食坊是一個有蕾佳朝午食坊、早午餐、早餐的西式早餐，網友認為值得推薦的有：沙拉、黑咖啡      "
"932114",3,"00",0,0,0,6456,2,3,"        早安！美芝城 (大林店)是一個有早餐、西式早餐的西式早餐      "
"1204958",6,"00",0,0,0,3327,5,6,"        早安公雞 (忠誠店)是一個有台中早餐、SOGO商圈美食、早安公雞農場晨食的早午餐，網友認為值得推薦的有：阿鯖嫂薯泥土司、火爆公雞老麵堡、浩克雞腿老麵堡、老農夫烤雞腿排土司、鮮奶茶      "
"471004",1,"00",0,0,0,11736,5,1,"        30年老店汐止豆漿是一個有平價、早餐、中式早餐的中式早餐，網友認為值得推薦的有：蛋餅、豆漿、燒餅      "
"619822",1,"00",0,0,0,6336,5,1,"        大骨瘦肉粥是一個有平價、路邊攤、免服務費的中式早餐，網友認為值得推薦的有：大骨瘦肉粥、吻仔魚粥      "
"1028094",1,"00",0,0,0,1775,5,1,"        三三早餐是一個有文山區好吃、文山區美食、BRUNCH的西式早餐      "
"1048070",2,"00",0,0,0,2907,5,1,"        咕咕叫吐司是一個有早餐、中式早餐的中式早餐      "
"1062584",1,"00",0,0,0,1144,5,1,"        沙發客鬆餅是一個有早餐、西式早餐的西式早餐，網友認為值得推薦的有：蔬菜鮪魚沙拉鬆餅、燒烤牛肉雙起司帕尼尼、摩卡咖啡、香橙拿鐵      "
"980208",2,"00",0,0,0,2259,5,1,"        武廟炭烤三明治是一個有早餐、西式早餐的西式早餐      "
"995182",1,"00",0,0,0,4273,5,1,"        CBD cafe是一個有聚餐、早午餐、早餐的西式早餐，網友認為值得推薦的有：綜合果莓慕斯、拿鐵咖啡、辣味牛肉漢堡、紐奧良雞肉漢堡      "
"940226",1,"00",0,0,0,2473,5,1,"        古早味蛋餅是一個有早餐、中式早餐的中式早餐      "
"941196",1,"00",0,0,0,5009,5,1,"        土司森林茶飲輕食館是一個有銅板價、吐司森林、吃吃喝喝的西式早餐，網友認為值得推薦的有：培根玉米蛋餅、紅茶拿鐵      "
"1013648",75,"45",16,16,17,12634309,464,60,"        Butter 巴特2店 Brunch&cafe是一個有巴特2店、早午餐、Brunch的早午餐，網友認為值得推薦的有：Cheese鍋、鬍子公爵、瑪麗皇后、蜜奶茶、野莓乳酪厚燒鬆餅      "
"1026206",3,"00",0,0,0,3738,5,1,"        小柏小傑是一個有早餐、西式早餐的西式早餐      "
"1066050",1,"00",0,0,0,2690,5,1,"        土佐 To Draw是一個有畫燒薄餅、嘉義早午餐、厚燒鬆餅的西式早餐，網友認為值得推薦的有：畫燒薄餅、泰辣大熱狗、厚燒鬆餅、翻糖鮮奶茶、日式抹茶佐相思豆      "
"75137",1,"00",0,0,0,10764,4,1,"        古早味蛋餅是一個有逢甲、路邊攤、蛋餅的中式早餐      "
"87450",2,"00",0,0,0,15077,4,1,"        十分田是一個有早餐、其他類型早餐、早午餐的其他類型早餐      "
"114427",2,"00",0,0,0,11114,4,1,"        成都豆漿大王是一個有宵夜、早餐、中式早餐的中式早餐      "
"599236",1,"00",0,0,0,4241,4,1,"        陽光吐司中西式早餐是一個有早餐、其他類型早餐的其他類型早餐，網友認為值得推薦的有：燻雞潛艇堡      "
"610870",1,"00",20,20,20,11168,4,1,"        APPLE 203 (基隆深溪店)是一個有中價位、早午餐、早餐的其他類型早餐，網友認為值得推薦的有：蘋果紅茶      "
"629590",3,"00",0,0,0,7060,4,1,"        台南麻豆樂腳林草魚、虱目魚湯(粥)是一個有早餐、中式早餐的中式早餐      "
"1031828",1,"00",0,0,0,1802,4,1,"        巴士蛋餅 (達人女中)是一個有早餐、西式早餐的西式早餐      "
"1048170",1,"00",0,0,0,1469,4,1,"        怒吃一波吐司沙拉工場  MAD EAT是一個有成功大學、台南一中、早午餐的其他類型早餐      "
"1061998",2,"00",0,0,0,1255,4,1,"        貓頭鷹咖啡館 Lazy Owl Cafe是一個有早餐、西式早餐的西式早餐      "
"1026798",1,"00",0,0,0,1503,4,1,"        餐廳日 RESTAURANT DAY是一個有早餐、其他類型早餐的其他類型早餐      "
"1026838",2,"00",0,0,0,2211,4,1,"        CoffeeKen&Joe 喬式早餐是一個有早餐、西式早餐的西式早餐      "
"926582",2,"00",15,20,15,4290,4,1,"        壬之初是一個有壬之初、場地租借、五股工商展覽館早午餐的西式早餐      "
"967914",1,"00",0,0,0,2655,4,1,"        遇見幸福happiness是一個有遇見幸福、屏東市、早餐的西式早餐      "
"1136966",1,"45",20,15,15,353284,1,1,"        以做給家人吃的心情經營早午餐店！【莫尼布朗琪早午餐】的老闆因為母親生病離世，對健康變得特別注重。在家人的鼓勵下，於學區附近開起早午餐店，希望能提供附近學子以及顧客超值又營養健康的餐點，兩樓層共有30多個座位，是朋友聚會的好去處。店內招牌首推拼盤餐點，品項多達十多種，餐點除主餐外還附麵包、附餐、薯條及飲料。另外「吃飽飽拼盤」可選用兩種主餐，超值划算。麵包有四款可選；附餐有水果、生菜、濃湯及白飯；薯條亦可換成地瓜泥或加價換地瓜薯條；飲品加價則可換為「夢幻蝶豆」飲品！除了拼盤，其他如起司搭半熟蛋的歐姆蛋捲、自調醬汁料理的咖哩飯及親子丼、還有五種口味可選的總匯三明治，也都是店家招牌，不妨可試試看！      "
"1008638",2,"00",0,0,0,2406,4,1,"        早晨好食光是一個有輕食、早午餐、早餐的西式早餐，網友認為值得推薦的有：輕食、早午餐      "
"938318",1,"00",0,0,0,3348,4,1,"        哦嗨呦早餐店是一個有煎餃、小吃、美食的其他類型早餐，網友認為值得推薦的有：煎餃、蔬菜大蛋餅      "
"1010552",3,"00",0,0,0,2035,4,1,"        沛芮<U+7445>早午餐是一個有早餐、西式早餐的西式早餐      "
"1046814",1,"00",0,0,0,3200,4,1,"        喜得炭火燒三明治 (蘆洲店)是一個有蘆洲早餐、喜得、早餐店的中式早餐，網友認為值得推薦的有：醬燒肉片三明治      "
"1168316",2,"40",15,10,15,1762,2,2,"        洋福.yang fu是一個有早餐、早午餐的早午餐      "
"1115318",3,"00",0,0,0,1799,7,2,"        明<U+5CEF>早餐店是一個有早餐、中式早餐的中式早餐      "
"1147853",2,"00",0,0,0,3229,3,2,"        太古Home是一個有民宿、台南、中西區的早午餐，網友認為值得推薦的有：泰奢華香煎嫩雞腿排、佬美最愛開放式丹麥三明治      "
"1079406",3,"40",10,15,15,2403,2,2,"        笨豬<U+306E>胖是一個有笨豬胖早午餐、高應大商圈、早餐的中式早餐，網友認為值得推薦的有：燒肉蛋餅      "
"71631",2,"00",0,0,0,12592,2,2,"        拉亞漢堡 Laya Burger (高雄林森店)是一個有平價、吃吃喝喝、早午餐的西式早餐，網友認為值得推薦的有：蕃茄海鮮起司焗飯、、奶油海鮮義大利麵      "
"106819",6,"00",0,0,0,9649,2,2,"        萬佳鄉早餐店 (高雄德二店)是一個有洽公、平價、吃吃喝喝的西式早餐      "
