id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
8027#8040,0.4,0.148148,0.461538,0.190476,?,?,?,?,?,?,?,?,?,?,?,?,0.488333,0.4,0.388889,0.157895,?,?,?,?,?,?,m,m,n,-1
1948#1953,0.461905,0.333333,0.384615,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1258#1283,0.348214,0.181818,0.375,0.166667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2210#2221,0.666667,0.666667,0.344828,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
5576#5568,0.909091,0.909091,0.846154,0.833333,0.666667,0.666667,0.454545,0.5,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1926#1920,0.909091,0.909091,0.555556,0.833333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5617#5672,0.909091,0.909091,0.823529,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
573567#741493,0.225,0.0363636,0.133333,0.0357143,0,0,0,0,0.75,0.428571,0.75,0.428571,0.158425,0,0.192308,0,?,?,?,?,0.6,0.29411765933,0.5,0.29411765933,?,?,n,n,n,-1
3661#3662,0.206667,0.0472222,0.117647,0.047619,1,1,1,1,1,1,1,1,0.282738,0.0227273,0.35,0.0294118,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
452#460,0.752381,0.666667,0.366667,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,+1
9011#9022,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
7431#7429,0.888889,0.888889,0.631579,0.631579,1,1,1,1,1,1,1,1,0.8,0.8,0.833333,0.833333,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
4327#4331,0.666667,0.666667,0.6,0.625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1231#1235,0.353741,0.285714,0.111111,0.0645161,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
8984#8994,0.5,0.5,0.315789,0.35,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.428571,0.27451,0.206349,1.0,1.0,?,?,?,?,s,m,n,+1
14241#14242,0.36131,0.100198,0.268293,0.0746269,1,1,1,1,1,1,1,1,0.909091,0.909091,0.875,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
4975#4976,0.277778,0.0384615,0.235294,0.0357143,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
6122#6124,0.797778,0.671429,0.625,0.560976,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1572#1576,0.625,0.466667,0.888889,0.583333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
6193#6194,0.888889,0.888889,0.846154,0.868421,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1937#1934,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
453457#872925,0.111111,0.0555556,0.0909091,0.0555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3510#3503,0.277778,0,0.25,0,1,1,1,1,1,1,1,1,0.285714,0,0.230769,0,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
1433#1438,0.75,0.666667,0.75,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
13841#13842,0.612245,0.571429,0.558824,0.473684,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
1056#1058,0.75,0.75,0.576923,0.533333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12#10,1,1,1,1,0.833333,0.333333,1,1,?,?,?,?,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
5615#5675,0.769231,0.769231,0.595745,0.90625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2057#2062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1263#1254,0.444444,0.4,0.45,0.347826,?,?,?,?,?,?,?,?,?,?,?,?,0.540238,0.42963,0.333333,0.241935,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
4337#4345,0.666667,0.666667,0.6,0.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2338#2340,0.685714,0.607143,0.590909,0.555556,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
143#146,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
5637#5647,0.730159,0.666667,0.714286,0.560976,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,+1
404#408,0.666667,0.666667,0.47619,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
10990#10991,0.147619,0.0307692,0.25,0.0344828,0,0,0,0,0.6,0,0.6,0,0.139881,0.0333333,0.15,0.03125,?,?,?,?,0.2,0.047619048506,?,?,?,?,n,m,m,-1
2177#2184,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
8169#8170,0.321429,0.0307692,0.166667,0.0285714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1986#1983,0.571429,0.5,0.307692,0.388889,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
13229#13230,0.180556,0.0138889,0.171429,0.0217391,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
13009#13010,0.318056,0.116667,0.285714,0.0952381,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.727272727273,0.5,?,?,0.6,0.333333343267,n,m,n,-1
1147#1148,0.6,0.5,0.733333,0.555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.692307710648,?,?,1.0,1.0,n,m,s,+1
143#149,0.5,0.5,0.4375,0.6,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
7162#7157,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1170#1158,0.333333,0.333333,0.571429,0.384615,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
194#4,0.964286,0.916667,0.95,0.85,0.666667,0.666667,0.454545,0.5,?,?,?,?,0.75,0.75,0.875,0.666667,?,?,?,?,1.0,1.0,?,?,0.5,0.25,s,m,n,+1
8984#9000,0.181818,0.181818,0.130435,0.162791,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.428571,0.27451,0.206349,1.0,1.0,?,?,?,?,s,m,n,+1
939#940,0.875,0.545455,0.875,0.545455,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8864#8867,0.666667,0.666667,0.545455,0.583333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
6855#6856,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
600#613,0.193452,0,0.173913,0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.309807,0.0928571,0.24,0.05,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
1149#1154,0.388889,0.333333,0.52381,0.37037,0.666667,0.666667,0.454545,0.5,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1254#1256,0.525,0.5,0.432432,0.45,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
14863#15351,0.208333,0.0384615,0.153846,0.04,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.466666668653,?,?,0.0,0.0,n,m,n,-1
2021#2026,0.75,0.75,0.580645,0.612903,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
4332#4341,0.8,0.8,0.681818,0.727273,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
470#472,0.666667,0.666667,0.37037,0.407407,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,?,?,s,m,n,+1
12936#12937,0.265741,0.0512821,0.172414,0.0555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.29411765933,?,?,?,?,n,m,n,-1
1063#1066,0.888889,0.888889,0.75,0.789474,0.571429,0.363636,0.571429,0.363636,?,?,?,?,0.6,0.6,0.486486,0.633333,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
13744#13745,0.561111,0.407407,0.210526,0.208333,1,1,1,1,0.2,0,0.2,0,0.666667,0.612245,0.736842,0.608696,?,?,?,?,?,?,?,?,0.6,0.333333343267,m,m,n,-1
3653#3663,0.0833333,0,0.125,0,1,1,1,1,1,1,1,1,0.267857,0.0208333,0.347826,0.0731707,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
357#364,1,1,1,1,1,1,1,1,0.5,0.285714,0.375,0.272727,0.857143,0.857143,0.588235,0.6875,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1365#1368,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1908#1918,1,1,0.333333,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
4126#4140,0.416667,0.333333,0.473684,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.75,0.5,m,m,n,-1
2091#2096,0.666667,0.666667,0.555556,0.592593,?,?,?,?,?,?,?,?,?,?,?,?,0.366071,0.285714,0.27451,0.134328,1.0,1.0,?,?,?,?,s,m,n,+1
2426#2420,0.75,0.75,0.857143,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1729#1735,0.5,0.5,0.35,0.380952,0.3,0.0588235,0.3,0.0588235,0.666667,0.666667,0.428571,0.5,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1225#1222,0.103175,0,0.0952381,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2936#2937,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
780#776,0.666667,0.666667,0.571429,0.6,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,0.454545454545,0.20000000298,?,?,s,n,n,+1
1344#1350,0.909091,0.909091,0.828571,0.828571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1090#1099,0.666667,0.666667,0.419355,0.451613,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2894#2913,0.657143,0.571429,0.666667,0.424242,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
636#637,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
7308#7311,0.604167,0.456667,0.6,0.317073,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
1592#1598,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
3640#3646,0.253968,0,0.153846,0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.346939,0.285714,0.25,0.111111,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
39444#501924,0.247619,0,0.222222,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
6555#6556,0.266667,0.08,0.25,0.0714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
657#655,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2817#2819,0.661538,0.615385,0.622222,0.557692,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1731#1733,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9144#3019,0.556818,0.481818,0.363636,0.30303,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8089#8184,0,0,0.08,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
11792#11793,0.666667,0.666667,0.363636,0.416667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.333333333333,0.0,s,m,n,-1
1199#1200,0.444444,0.444444,0.195652,0.217391,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.636363636364,0.411764711142,?,?,1.0,1.0,n,m,s,+1
2054#2055,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2064#2111,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3004#3005,0.666667,0.666667,0.473684,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2161#2173,1,1,1,1,0.611111,0.222222,0.5,0.545455,?,?,?,?,0.805556,0.770833,0.72,0.592593,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1112#1118,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
7304#7302,0.506944,0.361111,0.388889,0.121212,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2365#2367,0.75,0.75,0.588235,0.617647,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7331#7332,0.962963,0.861111,0.954545,0.8,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8178#8180,0.166667,0,0.230769,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
15889#15890,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.0,0.0,s,m,n,+1
3213#3214,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
3403#3402,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2668#2679,0.559524,0.424513,0.5,0.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3267#3268,1,1,1,1,1,1,1,1,1,1,1,1,0.767857,0.638889,0.695652,0.708333,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2172#2173,0.888889,0.888889,0.851852,0.88,0.833333,0.333333,1,1,?,?,?,?,0.8,0.8,0.703704,0.692308,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
13292#13293,0.222222,0,0.125,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.0909090936184,?,?,?,?,n,m,n,-1
636#652,0.857143,0.857143,0.473684,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1937#1933,0.8,0.8,0.647059,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,+1
8986#9003,0.666667,0.666667,0.421053,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
5698#5702,0.666667,0.666667,0.5,0.5625,?,?,?,?,?,?,?,?,?,?,?,?,0.538333,0.409524,0.333333,0.233333,1.0,1.0,?,?,?,?,s,m,n,+1
2515#2522,0.421429,0.285714,0.391304,0.21875,1,1,1,1,1,1,1,1,0.727273,0.727273,0.608108,0.677966,0.633333,0.530303,0.575758,0.26,1.0,1.0,?,?,?,?,s,m,n,+1
3984#3985,1,1,1,1,1,1,1,1,1,1,1,1,0.424286,0.284848,0.259259,0.179487,?,?,?,?,?,?,?,?,0.75,0.5,m,m,n,+1
1611#1613,0.666667,0.666667,0.421053,0.45,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.5,0.285714298487,s,m,n,+1
3659#3661,0.163636,0.031746,0.1875,0.0294118,1,1,1,1,0.8,0.333333,0.8,0.333333,0.244048,0,0.25,0,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
7308#7317,0.75,0.75,0.586207,0.62069,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
8952#8961,0.474286,0.4,0.324324,0.282051,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
7327#7328,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
14318#12512,0.440476,0.300752,0.464286,0.189189,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
12524#12525,0.5,0.5,0.258065,0.387097,1,1,1,1,0,0,0,0,0.727273,0.727273,0.578947,0.619048,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2607#2614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8961#8964,0.727273,0.727273,0.648649,0.647059,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,+1
2609#2610,0.666667,0.666667,0.0833333,0.153846,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5944#5945,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
5815#5817,0.857143,0.857143,0.695652,0.708333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5127#5128,0.75,0.75,0.625,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2895#2903,0.8,0.8,0.764706,0.777778,1,1,1,1,?,?,?,?,0.795833,0.701389,0.75,0.526316,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5940#5941,0.857143,0.857143,0.76,0.76,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
6889#6892,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2393#2399,0.755556,0.694444,0.735294,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
11585#11586,0.34375,0,0.352941,0,1,1,1,1,1,1,1,1,0.217347,0.021978,0.0952381,0.025,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
1854#1859,0.666667,0.666667,0.5,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1879#1887,0.730159,0.666667,0.714286,0.560976,0.666667,0.444444,0.666667,0.444444,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
977#978,0.816327,0.71746,0.944444,0.761905,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2660#2671,0.8,0.8,0.684211,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8794#8793,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2375#2381,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.263157904148,?,?,1.0,1.0,n,m,s,+1
6096#6101,1,1,1,1,1,1,1,1,1,1,1,1,0.571429,0.571429,0.448276,0.428571,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
9077#9082,0.571429,0.571429,0.289474,0.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
4375#4371,0.571429,0.571429,0.428571,0.448276,0.571429,0.363636,0.571429,0.363636,0.666667,0.571429,0.75,0.5,0.194444,0,0.285714,0,?,?,?,?,1.0,1.0,?,?,0.4,0.222222223878,s,m,n,+1
7713#7710,0.216667,0,0.117647,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,+1
11902#12101,0.568287,0.377778,0.275,0.215385,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
6620#6621,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
14860#14880,0,0,0,0,1,1,1,1,1,1,1,1,0.75,0.75,0.928571,0.764706,?,?,?,?,0.1,0.0500000007451,?,?,0.0,0.0,n,m,n,-1
2783#2798,0.433333,0.333333,0.346154,0.212121,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
3679#3680,0.190476,0,0.333333,0,1,1,1,1,1,1,1,1,0.375,0.232468,0.26087,0.128205,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8167#8184,0.144841,0,0.0857143,0,1,1,1,1,1,1,1,1,0.2,0,0.1,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8090#8190,0.333333,0.0511962,0.318182,0.0833333,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,0.636363636364,0.333333343267,?,?,?,?,n,m,m,-1
4327#4332,0.666667,0.666667,0.6,0.625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8190#8191,0.325758,0.147697,0.21875,0.0930233,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.333333343267,?,?,?,?,n,m,m,-1
15226#15193,0.166667,0,0.166667,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,?,?,1.0,1.0,n,m,s,-1
2166#2163,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
1947#1953,0.461905,0.333333,0.384615,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8266#8267,0.269697,0.0512821,0.263158,0.0555556,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
544992#667647,1,1,1,1,1,1,1,1,1,1,1,1,0.533333,0.533333,0.375,0.396825,1,1,1,1,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
2482#2486,0.666667,0.666667,0.25,0.333333,0.666667,0.666667,0.5,0.545455,1,1,1,1,0.785714,0.746032,0.815789,0.744186,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
6121#6124,0.909091,0.909091,0.837838,0.842105,?,?,?,?,?,?,?,?,?,?,?,?,0.564815,0.5,0.35,0.254902,1.0,1.0,?,?,?,?,s,m,n,+1
1477#1472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1994#1995,0.8,0.8,0.666667,0.684211,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
692#693,0.952381,0.888889,0.954545,0.875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,m,+1
15193#15203,0.175,0.0333333,0.0769231,0.0322581,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.375,?,?,1.0,1.0,n,m,s,-1
3551#3556,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2904#2910,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.0909090936184,?,?,1.0,1.0,n,m,s,+1
7118#7119,0.5,0.5,0.333333,0.380952,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1142#1153,0.8,0.8,0.190476,0.727273,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8989#8999,0.5,0.5,0.315789,0.35,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
1145#1150,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
